Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.04 -0.00 -2.45 -5.19 9.42 -1.09 1.31 -1.34 1321
0.05 -0.00 -2.02 -4.32 8.97 -1.23 1.32 -1.30 1329
0.03 -0.00 -1.51 -2.93 8.76 -1.32 1.36 -1.26 1335
0.04 -0.00 -1.06 -1.06 8.53 -1.48 1.41 -1.26 1341
0.04 -0.00 -0.88 1.00 8.80 -1.64 1.52 -1.28 1347
0.03 -0.00 -0.98 1.83 8.95 -1.78 1.64 -1.38 1353
0.02 -0.00 -1.49 2.48 8.84 -1.88 1.77 -1.56 1359
0.02 -0.00 -2.80 1.62 9.14 -1.93 1.90 -1.88 1366
0.04 -0.00 -2.66 0.42 8.61 -1.87 1.98 -2.13 1372
0.03 -0.00 -3.10 0.86 10.61 -1.88 2.15 -2.30 1378
0.02 -0.00 -3.44 2.00 11.24 -1.91 2.25 -2.44 1385
0.04 -0.00 -3.80 2.40 10.80 -1.92 2.28 -2.56 1391
0.04 -0.00 -4.26 2.17 10.73 -1.90 2.19 -2.63 1397
0.02 -0.00 -4.86 2.05 10.82 -1.91 2.06 -2.66 1403
0.03 0.00 -5.29 1.99 11.13 -1.93 1.92 -2.65 1410
0.03 -0.00 -5.71 1.83 11.40 -1.94 1.76 -2.61 1417
0.02 -0.00 -5.82 1.51 11.28 -1.95 1.56 -2.57 1423
0.03 0.01 -5.82 1.24 11.30 -1.93 1.34 -2.55 1429
0.03 -0.00 -5.67 0.84 11.32 -1.90 1.15 -2.55 1435
0.03 -0.00 -5.53 0.41 11.12 -1.86 0.99 -2.57 1441
0.03 0.00 -5.20 0.09 11.17 -1.78 0.86 -2.63 1447
0.04 -0.00 -4.93 -0.09 11.43 -1.70 0.79 -2.72 1455
0.04 -0.00 -4.72 -0.16 11.93 -1.63 0.76 -2.83 1461
0.03 -0.00 -4.51 -0.13 12.55 -1.57 0.79 -2.92 1467
0.04 -0.00 -4.37 -0.01 13.03 -1.56 0.87 -3.03 1473
0.03 -0.00 -4.28 0.15 13.50 -1.60 0.95 -3.13 1479
0.03 -0.00 -4.31 0.19 13.69 -1.69 1.03 -3.23 1485
0.04 -0.00 -4.42 0.02 13.64 -1.79 1.09 -3.33 1492
0.03 -0.00 -4.56 -0.24 13.42 -1.89 1.10 -3.42 1499
0.03 -0.00 -4.57 -0.66 12.95 -1.95 1.09 -3.52 1505
0.04 -0.00 -4.59 -1.13 12.36 -1.99 1.05 -3.62 1511
0.03 -0.00 -4.56 -1.67 11.65 -1.99 1.07 -3.72 1517
0.02 -0.00 -4.54 -2.20 11.23 -1.93 1.04 -3.84 1523
0.03 0.00 -4.38 -2.61 10.70 -1.83 1.09 -3.97 1530
0.03 -0.00 -4.26 -2.98 10.50 -1.70 1.17 -4.04 1537
0.03 -0.00 -4.18 -3.12 10.34 -1.57 1.27 -4.13 1543
0.04 0.00 -4.27 -3.25 10.33 -1.44 1.33 -4.22 1549
0.03 -0.00 -4.52 -3.34 10.34 -1.33 1.35 -4.27 1555
0.03 -0.00 -4.64 -3.46 10.14 -1.23 1.33 -4.28 1562
0.03 -0.00 -4.44 -3.61 10.12 -1.14 1.29 -4.28 1568
0.03 -0.00 -3.85 -3.69 10.10 -1.07 1.25 -4.28 1574
0.02 -0.00 -3.06 -3.94 10.04 -1.02 1.25 -4.28 1581
0.03 0.00 -2.12 -4.17 9.83 -0.96 1.31 -4.28 1587
0.03 -0.00 -0.70 -4.54 9.77 -0.91 1.41 -4.28 1593
0.02 -0.00 -0.47 -4.83 9.88 -0.86 1.56 -4.28 1599
0.02 -0.00 0.31 -5.18 9.84 -0.82 1.76 -4.28 1606
0.03 -0.00 0.70 -5.33 9.80 -0.80 1.95 -4.24 1612
0.02 -0.00 0.62 -5.38 9.65 -0.80 2.08 -4.10 1618
0.02 -0.00 0.03 -5.45 9.41 -0.80 2.13 -3.91 1625
0.01 -0.00 -0.23 -5.68 8.55 -0.78 2.11 -3.67 1631
0.03 -0.00 -0.40 -6.14 7.55 -0.71 2.01 -3.40 1637
0.01 -0.00 -0.34 -6.57 6.68 -0.59 1.82 -3.15 1643
0.03 -0.00 0.04 -6.98 6.23 -0.41 1.62 -2.82 1649
0.03 -0.00 0.63 -7.41 5.99 -0.20 1.44 -2.49 1655
0.04 -0.00 1.39 -7.86 5.89 0.03 1.28 -2.14 1661
0.03 -0.00 2.28 -8.21 5.64 0.24 1.14 -1.80 1669
0.02 -0.00 1.93 -10.49 5.22 0.47 0.97 -1.46 1675
0.03 -0.00 -10.70 -10.12 5.65 1.34 -1.44 -0.92 1681
0.03 -0.00 -1.66 -8.46 2.83 1.53 -1.82 -0.49 1687
