Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.09 0.15 0.85 -0.81 9.92 -0.00 -0.01 0.08 1253
0.09 0.15 0.86 -0.79 9.91 -0.00 -0.01 0.07 1259
0.09 0.13 0.84 -0.78 9.92 -0.00 -0.01 0.07 1265
0.10 0.11 0.83 -0.76 9.95 -0.00 -0.01 0.08 1271
0.09 0.13 0.86 -0.82 9.94 -0.00 -0.01 0.07 1277
0.10 0.12 0.88 -0.80 9.90 -0.00 -0.01 0.07 1284
0.10 0.13 0.86 -0.81 9.90 -0.00 -0.02 0.08 1290
0.09 0.11 0.83 -0.80 9.92 -0.00 -0.02 0.07 1297
0.09 0.12 0.88 -0.84 9.96 -0.00 -0.02 0.07 1303
0.08 0.12 0.89 -0.82 9.90 -0.01 -0.02 0.07 1309
0.09 0.11 0.87 -0.79 9.95 -0.01 -0.03 0.07 1315
0.08 0.10 0.89 -0.84 9.90 -0.01 -0.03 0.07 1321
0.08 0.11 0.91 -0.80 9.95 -0.01 -0.03 0.07 1328
0.08 0.14 0.87 -0.78 9.91 -0.01 -0.03 0.04 1334
0.08 0.14 0.87 -0.79 9.93 -0.01 -0.03 0.07 1340
0.08 0.12 0.88 -0.77 9.92 -0.01 -0.03 0.07 1347
0.08 0.13 0.85 -0.82 9.95 -0.01 -0.03 0.06 1353
0.09 0.14 0.87 -0.78 9.90 -0.01 -0.04 0.07 1359
0.06 0.13 0.88 -0.80 9.93 -0.01 -0.04 0.07 1366
0.06 0.13 0.89 -0.80 9.92 -0.01 -0.03 0.07 1372
0.06 0.15 0.87 -0.81 9.94 -0.01 -0.04 0.07 1378
0.05 0.14 0.86 -0.75 9.93 -0.01 -0.04 0.07 1384
0.06 0.13 0.90 -0.80 9.95 -0.00 -0.04 0.07 1391
0.05 0.14 0.89 -0.79 9.92 -0.00 -0.04 0.07 1397
0.07 0.15 0.87 -0.80 9.94 -0.00 -0.05 0.07 1403
0.06 0.14 0.91 -0.80 9.93 0.00 -0.05 0.07 1410
0.04 0.13 0.90 -0.77 9.94 0.00 -0.06 0.08 1416
0.05 0.13 0.88 -0.80 9.89 0.00 -0.06 0.08 1422
0.07 0.12 0.91 -0.85 9.86 0.00 -0.07 0.07 1428
0.06 0.12 0.85 -0.82 9.95 -0.00 -0.07 0.07 1434
0.05 0.14 0.86 -0.84 9.95 -0.00 -0.08 0.08 1441
0.06 0.16 0.86 -0.82 9.97 -0.00 -0.08 0.07 1447
0.06 0.17 0.84 -0.83 9.96 -0.01 -0.09 0.08 1454
0.05 0.18 0.85 -0.86 9.97 -0.01 -0.09 0.07 1460
0.06 0.20 0.89 -0.80 9.99 -0.02 -0.09 0.07 1466
0.06 0.23 0.66 -0.71 10.14 -0.02 -0.09 0.07 1472
0.05 0.26 0.80 -0.80 9.97 -0.02 -0.10 0.07 1478
0.05 0.27 0.81 -0.80 10.04 -0.03 -0.10 0.07 1485
0.06 0.29 0.81 -0.83 9.97 -0.03 -0.11 0.08 1491
0.04 0.35 0.84 -0.85 9.95 -0.04 -0.11 0.07 1498
0.03 0.39 0.83 -0.80 9.96 -0.04 -0.11 0.08 1504
0.05 0.45 0.88 -0.79 9.96 -0.03 -0.11 0.08 1510
0.04 0.49 0.90 -0.78 9.75 -0.03 -0.11 0.08 1516
0.05 0.55 0.89 -0.81 10.02 -0.02 -0.12 0.08 1523
0.02 0.58 0.83 -0.76 9.92 -0.01 -0.12 0.08 1529
0.03 0.58 0.91 -0.71 9.88 0.00 -0.12 0.07 1536
0.02 0.52 0.86 -0.71 9.94 0.01 -0.13 0.07 1542
0.02 0.53 0.86 -0.73 9.90 0.01 -0.14 0.06 1548
0.04 0.53 0.83 -0.77 9.95 0.02 -0.13 0.06 1554
0.04 0.46 0.83 -0.79 9.94 0.03 -0.14 0.06 1560
0.03 0.35 0.82 -0.81 9.96 0.04 -0.14 0.05 1567
0.04 0.34 0.81 -0.83 9.96 0.04 -0.13 0.05 1573
0.05 0.28 0.75 -0.87 9.94 0.04 -0.13 0.05 1580
0.05 0.23 0.74 -0.91 9.95 0.04 -0.13 0.05 1586
0.05 0.20 0.73 -0.90 9.88 0.04 -0.11 0.05 1592
0.06 0.19 0.74 -0.91 9.92 0.03 -0.11 0.04 1598
0.06 0.14 0.72 -0.91 9.92 0.03 -0.10 0.04 1604
0.05 0.13 0.72 -0.91 9.94 0.02 -0.09 0.04 1611
0.07 0.10 0.75 -0.91 9.97 0.02 -0.08 0.04 1617
0.07 0.09 0.74 -0.91 9.95 0.01 -0.07 0.04 1624
0.07 0.07 0.73 -0.90 9.95 0.01 -0.04 0.04 1630
0.05 0.08 0.74 -0.89 10.04 0.01 -0.06 0.04 1636
0.06 0.09 0.72 -0.91 9.99 0.01 -0.05 0.04 1642
0.06 0.06 0.74 -0.87 10.00 0.02 -0.05 0.04 1648
0.08 0.01 0.74 -0.88 9.94 0.02 -0.05 0.04 1654
0.08 0.03 0.80 -0.87 9.93 0.02 -0.04 0.04 1661
0.09 0.02 0.82 -0.96 10.00 0.02 -0.04 0.04 1668
0.08 -0.00 0.80 -0.89 10.03 0.02 -0.04 0.04 1674
0.08 0.02 0.71 -0.93 9.95 0.02 -0.04 0.04 1680
0.08 0.02 0.73 -0.88 9.91 0.03 -0.04 0.04 1686
0.08 0.01 0.77 -0.94 10.00 0.03 -0.03 0.00 1692
0.07 -0.00 0.80 -0.86 10.06 0.03 -0.03 0.03 1699
0.08 0.01 0.73 -0.89 10.13 0.04 -0.03 0.03 1705
0.08 -0.00 0.75 -1.14 9.91 0.05 -0.02 -0.01 1712
0.08 -0.01 0.80 -0.98 10.10 0.08 -0.01 0.03 1718
0.09 0.01 0.81 -0.96 10.09 0.11 0.01 0.03 1724
0.10 0.00 0.67 -1.03 10.13 0.14 0.03 0.03 1730
0.08 -0.01 1.06 -1.12 8.97 0.24 0.11 0.02 1736
0.08 -0.00 0.75 -1.68 9.99 0.22 0.12 0.02 1743
0.09 0.00 0.92 -0.85 10.29 0.25 0.14 0.01 1750
0.09 -0.01 0.71 -1.02 9.90 0.28 0.16 0.01 1756
0.09 -0.01 0.85 -0.98 10.27 0.31 0.16 0.02 1762
0.08 -0.00 1.00 -1.19 10.63 0.33 0.17 0.01 1768
0.08 -0.00 0.86 -1.14 10.20 0.33 0.16 0.01 1774
0.07 -0.01 1.06 -1.04 9.53 0.32 0.14 0.01 1780
0.06 -0.00 0.95 -1.16 10.14 0.31 0.14 0.01 1787
0.07 -0.01 1.01 -1.19 9.85 0.30 0.14 0.00 1794
0.06 -0.01 0.99 -1.28 9.91 0.29 0.13 -0.01 1800
0.06 -0.01 0.97 -1.21 10.07 0.29 0.14 -0.01 1806
0.07 -0.01 0.96 -1.29 10.11 0.29 0.13 -0.02 1812
0.08 -0.01 0.99 -1.31 10.17 0.30 0.14 -0.02 1818
0.06 -0.01 0.98 -1.27 10.09 0.31 0.14 -0.02 1824
0.05 -0.00 1.00 -1.35 10.00 0.32 0.14 -0.02 1830
0.06 0.00 1.27 -1.52 9.58 0.32 0.14 -0.04 1838
0.05 0.00 1.11 -1.75 9.67 0.35 0.14 -0.03 1844
0.05 -0.00 1.07 -1.47 10.15 0.35 0.13 -0.03 1850
0.06 0.00 1.02 -1.52 10.00 0.35 0.11 -0.02 1856
0.06 -0.00 1.06 -1.62 9.99 0.35 0.08 -0.02 1862
0.05 -0.01 0.97 -1.59 10.09 0.34 0.06 -0.02 1868
0.04 -0.00 0.91 -1.62 10.31 0.35 0.06 -0.00 1874
0.05 0.00 0.84 -1.65 10.32 0.35 0.08 0.01 1882
0.05 -0.00 0.75 -1.75 10.53 0.37 0.13 0.03 1888
0.04 -0.00 0.70 -1.71 10.51 0.39 0.13 0.07 1894
0.05 -0.00 0.71 -1.75 10.51 0.41 0.18 0.09 1900
0.05 -0.01 0.66 -1.99 10.84 0.44 0.23 0.13 1906
0.04 -0.00 0.46 -2.08 10.78 0.48 0.29 0.17 1912
0.05 -0.01 -0.09 -2.54 10.91 0.52 0.35 0.25 1920
0.08 -0.00 -0.57 -2.99 10.81 0.59 0.36 0.37 1926
0.06 -0.01 -0.87 -3.40 10.76 0.65 0.33 0.52 1932
0.05 -0.01 -1.01 -3.47 10.63 0.72 0.30 0.68 1938
0.07 -0.01 -0.91 -3.52 10.51 0.78 0.27 0.85 1944
0.05 -0.01 -0.97 -3.76 10.54 0.82 0.23 1.03 1950
0.05 -0.00 -0.80 -3.65 10.61 0.86 0.19 1.17 1956
0.05 0.00 -0.69 -3.47 10.72 0.88 0.18 1.32 1964
0.05 -0.01 -0.65 -3.10 11.26 0.90 0.17 1.44 1970
0.04 -0.00 -0.20 -2.87 11.08 0.89 0.19 1.50 1976
0.05 0.01 0.35 -3.45 11.18 0.88 0.29 1.52 1982
0.06 -0.01 0.74 -3.87 11.46 0.87 0.48 1.47 1988
0.05 -0.01 0.70 -4.60 11.54 0.87 0.70 1.35 1994
0.06 -0.00 0.15 -5.21 11.26 0.89 0.93 1.17 2001
0.05 -0.01 -0.55 -5.71 10.86 0.92 1.12 0.95 2008
0.05 -0.00 -1.48 -5.50 10.58 0.96 1.19 0.72 2014
0.04 -0.00 -2.37 -6.31 10.20 0.99 1.19 0.47 2020
0.06 -0.01 -3.48 -6.73 10.16 1.04 1.10 0.29 2026
0.05 -0.00 -3.18 -6.95 9.62 1.12 0.94 0.05 2032
0.04 -0.00 -4.48 -7.11 9.98 1.20 0.70 -0.16 2038
0.05 -0.00 -4.85 -6.66 10.08 1.26 0.42 -0.37 2045
0.05 -0.01 -4.94 -6.21 10.27 1.32 0.09 -0.56 2052
0.05 -0.01 -5.13 -6.34 10.09 1.37 -0.24 -0.67 2058
0.05 -0.01 -4.41 -5.67 10.39 1.40 -0.56 -0.78 2064
0.06 -0.01 -3.45 -4.96 10.37 1.42 -0.76 -0.84 2070
0.06 -0.01 -3.29 -4.69 10.59 1.42 -0.99 -0.88 2077
0.05 -0.01 -2.57 -4.12 10.73 1.43 -1.17 -0.89 2083
0.06 -0.01 -1.02 -2.99 10.93 1.41 -1.30 -0.84 2089
0.06 -0.01 -1.88 -2.88 10.77 1.36 -1.37 -0.74 2096
0.06 -0.01 -0.71 -2.58 11.19 1.31 -1.39 -0.72 2102
0.06 -0.01 -0.19 -1.89 10.60 1.26 -1.39 -0.71 2108
0.06 -0.01 -0.23 -1.74 10.74 1.19 -1.33 -0.68 2115
0.07 -0.01 1.31 -1.30 10.95 1.13 -1.22 -0.65 2121
0.07 -0.00 1.04 -1.10 10.61 1.04 -1.13 -0.61 2127
0.06 -0.01 0.88 -0.96 10.58 0.96 -1.05 -0.57 2134
0.05 -0.01 0.97 -1.10 10.21 0.90 -1.00 -0.56 2140
0.06 -0.01 0.88 -1.11 9.85 0.86 -0.99 -0.58 2146
0.05 -0.01 0.83 -1.09 9.76 0.83 -0.97 -0.59 2153
0.05 -0.00 -0.17 -1.00 9.89 0.80 -0.96 -0.64 2159
0.05 -0.01 -0.57 -1.23 9.63 0.79 -0.95 -0.70 2165
0.07 -0.00 -0.56 -1.62 10.13 0.78 -1.02 -0.74 2171
0.05 -0.01 -1.01 -1.37 8.95 0.76 -1.08 -0.77 2178
0.04 -0.00 0.36 -1.50 9.45 0.72 -1.13 -0.77 2184
0.05 0.00 -0.23 -1.54 9.92 0.66 -1.19 -0.78 2190
0.05 -0.00 -0.51 -1.60 10.08 0.61 -1.25 -0.78 2197
0.05 -0.00 -0.33 -1.76 10.23 0.56 -1.30 -0.75 2203
0.05 0.00 0.41 -1.78 10.23 0.53 -1.31 -0.74 2209
0.06 -0.01 -0.01 -1.78 9.63 0.49 -1.31 -0.73 2215
0.05 -0.00 0.40 -1.87 9.46 0.45 -1.28 -0.70 2222
0.05 0.00 1.14 -1.84 9.07 0.42 -1.20 -0.69 2228
0.07 -0.00 1.08 -1.84 9.53 0.40 -1.14 -0.66 2234
